timestamp,cpu_percent,cpu_user,cpu_system,cpu_idle,load_1min,load_5min,load_15min,mem_total_gb,mem_used_gb,mem_free_gb,mem_percent,disk_total_gb,disk_used_gb,disk_free_gb,disk_percent,uptime_hours,process_count,running_processes,sleeping_processes,top_cpu_1,top_cpu_2,top_cpu_3,top_mem_1,top_mem_2,top_mem_3,gpu_available,gpu_usage,gpu_memory_used,gpu_memory_total
2026-01-12 17:09:43,18.6,2.7,15.2,81.4,0.2,0.25,0.26,7.71,6.7,1.01,86.9,475.67,202.44,273.23,42.6,26.13,325,321,0,System Idle Process(954.5%),python.exe(88.6%),afwServ.exe(46.2%),chrome.exe(19.2%),msedge.exe(2.5%),chrome.exe(2.1%),False,0,0,0
2026-01-12 17:09:53,18.3,2.8,14.6,81.7,0.17,0.24,0.26,7.71,6.63,1.08,86.0,475.67,202.44,273.23,42.6,26.13,325,321,0,System Idle Process(984.9%),python.exe(86.5%),afwServ.exe(37.7%),chrome.exe(19.2%),msedge.exe(2.5%),chrome.exe(2.1%),False,0,0,0
2026-01-12 17:10:03,16.5,2.5,13.4,83.5,0.14,0.23,0.25,7.71,6.6,1.11,85.6,475.67,202.44,273.23,42.6,26.14,325,320,0,System Idle Process(946.4%),python.exe(89.9%),afwServ.exe(36.2%),chrome.exe(19.2%),chrome.exe(2.1%),msedge.exe(1.8%),False,0,0,0
2026-01-12 17:10:13,16.7,2.3,13.9,83.3,0.12,0.22,0.25,7.71,6.69,1.02,86.7,475.67,202.44,273.23,42.6,26.14,324,320,0,System Idle Process(885.2%),python.exe(89.2%),afwServ.exe(42.0%),chrome.exe(19.2%),chrome.exe(2.1%),chrome.exe(1.8%),False,0,0,0
2026-01-12 17:10:23,19.6,3.6,15.1,80.5,0.26,0.25,0.26,7.71,6.71,1.0,87.0,475.67,202.44,273.23,42.6,26.14,323,318,0,System Idle Process(994.1%),python.exe(89.6%),afwServ.exe(38.5%),chrome.exe(19.2%),chrome.exe(2.1%),msedge.exe(1.8%),False,0,0,0
2026-01-12 17:10:33,15.6,2.3,12.6,84.4,0.29,0.26,0.26,7.71,6.7,1.01,86.8,475.67,202.44,273.23,42.6,26.15,322,318,0,System Idle Process(984.5%),python.exe(91.7%),afwServ.exe(40.2%),chrome.exe(19.2%),msedge.exe(2.6%),chrome.exe(2.2%),False,0,0,0
2026-01-12 17:10:43,15.7,2.5,12.7,84.3,0.25,0.25,0.26,7.71,6.77,0.94,87.8,475.67,202.44,273.23,42.6,26.15,322,318,0,System Idle Process(1002.2%),python.exe(90.6%),afwServ.exe(42.0%),chrome.exe(19.2%),msedge.exe(2.5%),chrome.exe(2.1%),False,0,0,0
2026-01-12 17:10:53,16.7,3.1,13.0,83.3,0.21,0.24,0.26,7.71,6.83,0.89,88.5,475.67,202.44,273.23,42.6,26.15,322,318,0,System Idle Process(1006.5%),python.exe(90.4%),afwServ.exe(38.6%),chrome.exe(19.2%),msedge.exe(2.4%),chrome.exe(2.1%),False,0,0,0
2026-01-12 17:11:03,16.5,2.4,13.4,83.5,0.18,0.23,0.25,7.71,6.84,0.87,88.7,475.67,202.44,273.23,42.6,26.15,322,318,0,System Idle Process(936.4%),python.exe(92.0%),afwServ.exe(43.0%),chrome.exe(19.2%),chrome.exe(2.1%),msedge.exe(2.1%),False,0,0,0
2026-01-12 17:11:13,19.8,2.6,16.5,80.2,0.15,0.22,0.25,7.71,6.08,1.64,78.8,475.67,202.44,273.23,42.6,26.16,322,318,0,System Idle Process(978.6%),python.exe(87.9%),afwServ.exe(41.7%),chrome.exe(10.2%),msedge.exe(2.1%),chrome.exe(2.0%),False,0,0,0
2026-01-12 17:11:23,16.4,2.8,12.9,83.6,0.21,0.23,0.25,7.71,6.12,1.6,79.3,475.67,202.44,273.23,42.6,26.16,322,318,0,System Idle Process(924.0%),chrome.exe(194.2%),python.exe(94.4%),chrome.exe(9.5%),msedge.exe(2.1%),chrome.exe(2.0%),False,0,0,0
2026-01-12 17:11:33,20.7,7.1,13.1,79.3,0.18,0.23,0.25,7.71,6.02,1.69,78.1,475.67,202.44,273.23,42.6,26.16,322,318,0,System Idle Process(944.1%),python.exe(89.4%),afwServ.exe(36.2%),chrome.exe(8.8%),chrome.exe(2.2%),msedge.exe(2.1%),False,0,0,0
2026-01-12 17:11:43,16.9,3.3,13.0,83.1,0.15,0.22,0.25,7.71,6.04,1.67,78.3,475.67,202.44,273.23,42.6,26.16,323,319,0,System Idle Process(859.7%),python.exe(89.8%),afwServ.exe(41.7%),chrome.exe(8.8%),chrome.exe(2.2%),msedge.exe(1.9%),False,0,0,0
2026-01-12 17:11:53,19.5,3.3,15.5,80.5,0.13,0.21,0.24,7.71,6.11,1.6,79.2,475.67,202.44,273.23,42.6,26.17,328,324,0,System Idle Process(1002.3%),python.exe(89.0%),afwServ.exe(35.6%),chrome.exe(8.8%),chrome.exe(2.3%),msedge.exe(1.9%),False,0,0,0
2026-01-12 17:12:03,15.5,2.2,12.7,84.5,0.18,0.22,0.25,7.71,6.1,1.61,79.1,475.67,202.44,273.23,42.6,26.17,324,320,0,System Idle Process(966.4%),python.exe(90.6%),afwServ.exe(46.7%),chrome.exe(8.8%),chrome.exe(2.3%),msedge.exe(1.9%),False,0,0,0
2026-01-12 17:12:13,16.1,2.6,13.0,83.9,0.31,0.25,0.26,7.71,6.09,1.62,79.0,475.67,202.44,273.23,42.6,26.17,324,320,0,System Idle Process(968.8%),python.exe(90.7%),afwServ.exe(36.1%),chrome.exe(8.8%),chrome.exe(2.3%),msedge.exe(1.9%),False,0,0,0
2026-01-12 17:12:23,17.0,2.4,14.0,83.0,0.26,0.24,0.25,7.71,5.96,1.76,77.2,475.67,202.44,273.23,42.6,26.18,324,320,0,System Idle Process(970.1%),python.exe(89.7%),afwServ.exe(39.0%),chrome.exe(8.4%),chrome.exe(2.4%),msedge.exe(1.9%),False,0,0,0
2026-01-12 17:12:33,16.8,2.9,13.2,83.2,0.22,0.23,0.25,7.71,5.97,1.75,77.4,475.67,202.44,273.23,42.6,26.18,323,319,0,System Idle Process(978.2%),python.exe(90.1%),afwServ.exe(37.1%),chrome.exe(8.4%),chrome.exe(2.3%),msedge.exe(1.9%),False,0,0,0
2026-01-12 17:12:43,15.5,2.2,12.8,84.5,0.19,0.22,0.25,7.71,5.98,1.73,77.6,475.67,202.44,273.23,42.6,26.18,323,319,0,System Idle Process(990.2%),python.exe(91.0%),afwServ.exe(36.8%),chrome.exe(8.4%),chrome.exe(2.3%),msedge.exe(1.9%),False,0,0,0
2026-01-12 17:12:53,15.3,2.3,12.6,84.7,0.16,0.22,0.24,7.71,5.99,1.72,77.7,475.67,202.44,273.23,42.6,26.18,323,319,0,System Idle Process(974.2%),python.exe(85.8%),afwServ.exe(36.7%),chrome.exe(8.4%),chrome.exe(2.3%),msedge.exe(1.9%),False,0,0,0
2026-01-12 17:13:03,15.8,2.3,12.7,84.2,0.21,0.22,0.25,7.71,6.02,1.69,78.1,475.67,202.44,273.23,42.6,26.19,323,319,0,System Idle Process(936.6%),python.exe(89.5%),chrome.exe(86.7%),chrome.exe(8.4%),chrome.exe(2.5%),msedge.exe(2.4%),False,0,0,0
2026-01-12 17:13:13,20.5,3.8,15.8,79.5,0.18,0.22,0.24,7.71,6.08,1.63,78.8,475.67,202.44,273.23,42.6,26.19,324,320,0,System Idle Process(952.2%),python.exe(93.2%),afwServ.exe(41.8%),chrome.exe(8.4%),msedge.exe(2.5%),chrome.exe(2.3%),False,0,0,0
2026-01-12 17:13:23,17.1,2.6,13.9,82.9,0.23,0.23,0.25,7.71,6.11,1.6,79.2,475.67,202.44,273.23,42.6,26.19,324,320,0,System Idle Process(936.9%),python.exe(90.8%),afwServ.exe(32.4%),chrome.exe(8.4%),msedge.exe(2.8%),chrome.exe(2.3%),False,0,0,0
2026-01-12 17:13:33,19.0,3.6,14.6,81.0,0.19,0.22,0.24,7.71,6.15,1.56,79.8,475.67,202.44,273.23,42.6,26.2,324,320,0,System Idle Process(969.7%),python.exe(89.6%),afwServ.exe(42.0%),chrome.exe(8.4%),msedge.exe(3.3%),chrome.exe(2.3%),False,0,0,0
2026-01-12 17:13:43,15.9,2.4,12.9,84.1,0.16,0.21,0.24,7.71,6.16,1.55,79.9,475.67,202.44,273.23,42.6,26.2,323,319,0,System Idle Process(990.9%),python.exe(90.9%),afwServ.exe(46.9%),chrome.exe(8.4%),msedge.exe(3.2%),chrome.exe(2.3%),False,0,0,0
2026-01-12 17:13:53,15.8,2.3,12.8,84.2,0.14,0.2,0.24,7.71,6.19,1.52,80.3,475.67,202.44,273.23,42.6,26.2,323,319,0,System Idle Process(986.2%),python.exe(89.7%),WmiPrvSE.exe(38.7%),chrome.exe(8.4%),msedge.exe(3.2%),chrome.exe(2.3%),False,0,0,0
2026-01-12 17:14:03,14.2,2.0,11.8,85.8,0.12,0.2,0.24,7.71,6.19,1.52,80.3,475.67,202.44,273.23,42.6,26.2,323,319,0,System Idle Process(984.8%),python.exe(89.3%),afwServ.exe(39.2%),chrome.exe(8.4%),msedge.exe(2.8%),chrome.exe(2.3%),False,0,0,0
2026-01-12 17:14:13,15.5,2.3,12.6,84.5,0.1,0.19,0.23,7.71,6.17,1.54,80.0,475.67,202.44,273.23,42.6,26.21,323,319,0,System Idle Process(988.2%),python.exe(85.9%),afwServ.exe(33.1%),chrome.exe(8.4%),msedge.exe(2.8%),chrome.exe(2.3%),False,0,0,0
2026-01-12 17:14:23,16.6,3.1,12.9,83.4,0.08,0.19,0.23,7.71,6.27,1.44,81.3,475.67,202.44,273.23,42.6,26.21,326,322,0,System Idle Process(976.9%),python.exe(91.4%),WmiPrvSE.exe(39.3%),chrome.exe(8.4%),msedge.exe(2.8%),chrome.exe(2.3%),False,0,0,0
2026-01-12 17:14:33,17.1,3.6,13.2,82.9,0.07,0.18,0.23,7.71,6.25,1.46,81.0,475.67,202.44,273.23,42.6,26.21,326,322,0,System Idle Process(982.6%),python.exe(91.7%),afwServ.exe(39.7%),chrome.exe(8.4%),chrome.exe(2.3%),msedge.exe(2.2%),False,0,0,0
2026-01-12 17:14:43,15.9,2.9,12.3,84.1,0.13,0.19,0.23,7.71,6.25,1.47,81.0,475.67,202.44,273.23,42.6,26.21,326,322,0,System Idle Process(994.5%),python.exe(85.9%),afwServ.exe(37.0%),chrome.exe(8.4%),msedge.exe(2.7%),chrome.exe(2.3%),False,0,0,0
2026-01-12 17:14:53,16.9,3.2,13.1,83.2,0.11,0.18,0.23,7.71,6.29,1.42,81.6,475.67,202.44,273.23,42.6,26.22,326,322,0,System Idle Process(920.1%),python.exe(90.1%),afwServ.exe(45.3%),chrome.exe(8.4%),MemCompression(3.0%),msedge.exe(2.5%),False,0,0,0
2026-01-12 17:15:03,18.8,3.1,14.7,81.2,0.17,0.19,0.23,7.71,6.33,1.38,82.1,475.67,202.44,273.23,42.6,26.22,320,316,0,System Idle Process(981.0%),python.exe(90.2%),afwServ.exe(38.7%),chrome.exe(8.4%),MemCompression(3.0%),msedge.exe(2.4%),False,0,0,0
2026-01-12 17:15:13,16.2,2.3,13.3,83.8,0.22,0.2,0.24,7.71,6.34,1.37,82.2,475.67,202.44,273.23,42.6,26.22,320,316,0,System Idle Process(967.0%),python.exe(90.4%),afwServ.exe(44.0%),chrome.exe(8.4%),MemCompression(3.0%),chrome.exe(2.3%),False,0,0,0
2026-01-12 17:15:23,15.6,2.5,12.6,84.4,0.19,0.2,0.23,7.71,6.33,1.39,82.0,475.67,202.44,273.23,42.6,26.23,320,316,0,System Idle Process(973.2%),python.exe(90.9%),afwServ.exe(40.8%),chrome.exe(8.4%),MemCompression(2.9%),chrome.exe(2.3%),False,0,0,0
2026-01-12 17:15:33,15.8,2.4,12.9,84.2,0.24,0.21,0.24,7.71,6.27,1.44,81.4,475.67,202.44,273.23,42.6,26.23,318,314,0,System Idle Process(982.6%),python.exe(91.3%),afwServ.exe(32.6%),chrome.exe(8.4%),MemCompression(2.9%),chrome.exe(2.3%),False,0,0,0
2026-01-12 17:15:43,15.2,2.5,12.1,84.8,0.28,0.22,0.24,7.71,6.27,1.44,81.3,475.67,202.44,273.23,42.6,26.23,318,314,0,System Idle Process(987.5%),python.exe(91.4%),afwServ.exe(39.3%),chrome.exe(8.4%),MemCompression(2.9%),chrome.exe(2.3%),False,0,0,0
2026-01-12 17:15:53,16.0,3.0,12.5,84.0,0.23,0.21,0.24,7.71,6.28,1.43,81.4,475.67,202.44,273.23,42.6,26.23,318,314,0,System Idle Process(995.7%),python.exe(87.3%),afwServ.exe(43.7%),chrome.exe(8.4%),MemCompression(2.9%),chrome.exe(2.3%),False,0,0,0
2026-01-12 17:16:03,15.2,2.4,12.3,84.8,0.2,0.2,0.23,7.71,6.28,1.43,81.5,475.67,202.44,273.23,42.6,26.24,318,313,0,System Idle Process(979.5%),python.exe(89.9%),svchost.exe(37.0%),chrome.exe(8.4%),MemCompression(2.9%),chrome.exe(2.3%),False,0,0,0
2026-01-12 17:16:13,15.0,2.2,12.2,85.0,0.17,0.2,0.23,7.71,6.27,1.44,81.4,475.67,202.44,273.23,42.6,26.24,317,313,0,System Idle Process(984.3%),python.exe(89.5%),afwServ.exe(36.8%),chrome.exe(8.4%),MemCompression(2.9%),chrome.exe(2.3%),False,0,0,0
2026-01-12 17:16:23,15.3,2.3,12.7,84.7,0.22,0.21,0.23,7.71,6.27,1.44,81.4,475.67,202.44,273.23,42.6,26.24,317,313,0,System Idle Process(1006.2%),python.exe(85.9%),afwServ.exe(42.2%),chrome.exe(8.4%),MemCompression(2.9%),chrome.exe(2.3%),False,0,0,0
2026-01-12 17:16:33,15.9,2.9,12.3,84.1,0.18,0.2,0.23,7.71,6.29,1.42,81.6,475.67,202.44,273.23,42.6,26.25,317,313,0,System Idle Process(980.0%),python.exe(90.5%),afwServ.exe(38.8%),chrome.exe(8.4%),MemCompression(2.9%),chrome.exe(2.4%),False,0,0,0
2026-01-12 17:16:43,16.1,2.3,13.3,83.9,0.15,0.19,0.23,7.71,6.29,1.42,81.5,475.67,202.44,273.23,42.6,26.25,317,313,0,System Idle Process(1000.6%),python.exe(89.6%),afwServ.exe(40.4%),chrome.exe(8.4%),MemCompression(2.9%),chrome.exe(2.3%),False,0,0,0
2026-01-12 17:16:53,15.8,2.7,12.6,84.2,0.2,0.2,0.23,7.71,6.3,1.41,81.7,475.67,202.44,273.23,42.6,26.25,317,313,0,System Idle Process(988.4%),python.exe(90.2%),afwServ.exe(32.0%),chrome.exe(8.4%),MemCompression(2.8%),chrome.exe(2.3%),False,0,0,0
2026-01-12 17:17:03,16.2,2.6,12.9,83.8,0.25,0.21,0.23,7.71,6.35,1.36,82.3,475.67,202.44,273.23,42.6,26.25,317,313,0,System Idle Process(947.4%),python.exe(90.7%),afwServ.exe(45.4%),chrome.exe(8.4%),MemCompression(2.8%),msedge.exe(2.4%),False,0,0,0
2026-01-12 17:17:13,21.9,4.1,16.5,78.1,0.21,0.21,0.23,7.71,6.45,1.26,83.7,475.67,202.44,273.23,42.6,26.26,319,315,0,System Idle Process(945.7%),python.exe(93.2%),aswidsagent.exe(86.4%),chrome.exe(8.4%),MemCompression(2.9%),chrome.exe(2.6%),False,0,0,0
2026-01-12 17:17:23,20.8,5.2,14.9,79.2,0.18,0.2,0.23,7.71,6.44,1.27,83.6,475.67,202.44,273.23,42.6,26.26,319,315,0,System Idle Process(872.4%),python.exe(93.2%),afwServ.exe(46.5%),chrome.exe(8.3%),chrome.exe(3.3%),MemCompression(2.9%),False,0,0,0
2026-01-12 17:17:33,21.7,6.0,14.9,78.3,0.15,0.19,0.23,7.71,6.5,1.21,84.3,475.67,202.44,273.23,42.6,26.26,319,315,0,System Idle Process(844.2%),python.exe(93.9%),afwServ.exe(42.9%),chrome.exe(8.3%),MemCompression(2.9%),chrome.exe(2.3%),False,0,0,0
2026-01-12 17:17:43,35.9,10.5,24.2,64.1,0.13,0.19,0.22,7.71,6.12,1.59,79.4,475.67,202.4,273.27,42.6,26.26,302,298,0,System Idle Process(393.1%),System(135.0%),python.exe(89.9%),MemCompression(4.6%),msedge.exe(1.7%),explorer.exe(1.4%),False,0,0,0
2026-01-12 17:17:53,39.7,13.7,24.6,60.3,1.95,0.59,0.36,7.71,4.78,2.93,62.0,475.67,202.35,273.32,42.5,26.27,255,251,0,System Idle Process(1032.7%),python.exe(89.7%),WmiPrvSE.exe(14.8%),MemCompression(4.2%),explorer.exe(1.8%),msedge.exe(1.7%),False,0,0,0
2026-01-12 17:18:03,9.9,1.7,7.7,90.1,1.65,0.57,0.36,7.71,4.74,2.97,61.5,475.67,202.35,273.32,42.5,26.27,255,251,0,System Idle Process(1025.2%),python.exe(90.2%),WmiPrvSE.exe(17.7%),MemCompression(4.2%),explorer.exe(1.8%),msedge.exe(1.7%),False,0,0,0
2026-01-12 17:18:13,10.8,1.8,8.7,89.2,1.47,0.56,0.36,7.71,4.74,2.97,61.5,475.67,202.35,273.32,42.5,26.27,253,249,0,System Idle Process(1042.3%),python.exe(88.2%),afwServ.exe(12.9%),MemCompression(4.2%),explorer.exe(1.8%),msedge.exe(1.7%),False,0,0,0
2026-01-12 17:18:23,9.0,1.5,7.1,91.0,1.4,0.58,0.36,7.71,4.73,2.98,61.4,475.67,202.35,273.32,42.5,26.28,251,247,0,System Idle Process(1053.7%),python.exe(86.2%),System(13.0%),MemCompression(4.2%),explorer.exe(1.8%),msedge.exe(1.7%),False,0,0,0
2026-01-12 17:18:33,8.9,1.4,7.1,91.1,1.26,0.58,0.37,7.71,4.73,2.98,61.4,475.67,202.35,273.32,42.5,26.28,251,247,0,System Idle Process(1043.6%),python.exe(88.4%),System(16.7%),MemCompression(4.2%),explorer.exe(1.8%),msedge.exe(1.7%),False,0,0,0
2026-01-12 17:18:43,10.1,1.7,8.0,89.9,1.07,0.56,0.36,7.71,4.74,2.98,61.4,475.67,202.35,273.32,42.5,26.28,251,247,0,System Idle Process(1044.7%),python.exe(90.2%),WmiPrvSE.exe(14.7%),MemCompression(4.2%),explorer.exe(1.8%),msedge.exe(1.8%),False,0,0,0
2026-01-12 17:18:53,9.2,1.7,7.2,90.8,0.9,0.54,0.36,7.71,4.74,2.97,61.5,475.67,202.35,273.32,42.5,26.28,251,247,0,System Idle Process(1040.1%),python.exe(91.7%),svchost.exe(16.0%),MemCompression(4.2%),explorer.exe(1.8%),msedge.exe(1.8%),False,0,0,0
2026-01-12 17:19:03,9.7,1.6,7.6,90.3,0.84,0.54,0.36,7.71,4.74,2.97,61.5,475.67,202.35,273.32,42.5,26.29,251,247,0,System Idle Process(1042.3%),python.exe(89.3%),WmiPrvSE.exe(13.0%),MemCompression(4.2%),explorer.exe(1.8%),msedge.exe(1.7%),False,0,0,0
2026-01-12 17:19:13,10.9,2.1,8.3,89.1,0.78,0.54,0.36,7.71,4.77,2.94,61.8,475.67,202.35,273.32,42.5,26.29,251,247,0,System Idle Process(1057.1%),python.exe(83.4%),WmiPrvSE.exe(18.7%),MemCompression(4.2%),explorer.exe(1.8%),msedge.exe(1.7%),False,0,0,0
2026-01-12 17:19:23,9.4,2.1,6.7,90.6,0.74,0.53,0.36,7.71,4.79,2.92,62.1,475.67,202.35,273.32,42.5,26.29,252,248,0,System Idle Process(1016.8%),python.exe(81.1%),svchost.exe(19.5%),MemCompression(3.9%),msedgewebview2.exe(2.9%),explorer.exe(1.8%),False,0,0,0
2026-01-12 17:19:33,15.8,6.3,9.1,84.2,0.62,0.52,0.36,7.71,4.94,2.77,64.1,475.67,202.35,273.32,42.5,26.3,252,248,0,System Idle Process(979.1%),MemCompression(86.1%),python.exe(81.2%),MemCompression(5.8%),vmmemWSL(1.9%),explorer.exe(1.8%),False,0,0,0
2026-01-12 17:19:43,9.2,1.8,7.1,90.8,0.6,0.52,0.36,7.71,4.88,2.83,63.3,475.67,202.35,273.32,42.5,26.3,252,248,0,System Idle Process(1049.7%),python.exe(84.0%),svchost.exe(17.4%),MemCompression(5.8%),vmmemWSL(1.9%),explorer.exe(1.8%),False,0,0,0
2026-01-12 17:19:53,9.8,1.8,7.6,90.2,0.51,0.5,0.36,7.71,4.92,2.79,63.8,475.67,202.35,273.32,42.5,26.3,252,248,0,System Idle Process(1064.3%),python.exe(83.6%),WmiPrvSE.exe(23.1%),MemCompression(5.9%),vmmemWSL(2.4%),explorer.exe(1.8%),False,0,0,0
2026-01-12 17:20:03,8.8,1.8,6.3,91.2,0.5,0.5,0.36,7.71,4.92,2.79,63.9,475.67,202.35,273.32,42.5,26.3,252,248,0,System Idle Process(1049.2%),python.exe(85.4%),WmiPrvSE.exe(20.2%),MemCompression(5.9%),vmmemWSL(2.4%),explorer.exe(1.8%),False,0,0,0
2026-01-12 17:20:13,8.9,1.6,6.7,91.1,0.43,0.48,0.35,7.71,4.95,2.76,64.2,475.67,202.35,273.32,42.5,26.31,252,248,0,System Idle Process(1051.5%),python.exe(84.1%),WmiPrvSE.exe(17.6%),MemCompression(5.9%),vmmemWSL(2.4%),explorer.exe(1.8%),False,0,0,0
2026-01-12 17:20:23,8.1,1.6,6.1,91.9,0.36,0.47,0.35,7.71,4.98,2.73,64.6,475.67,202.35,273.32,42.5,26.31,252,248,0,System Idle Process(1049.1%),python.exe(85.0%),System(13.7%),MemCompression(5.9%),vmmemWSL(2.5%),explorer.exe(1.8%),False,0,0,0
2026-01-15 16:01:45,15.1,2.7,11.8,84.9,0.0,0.0,0.0,7.71,6.6,1.12,85.5,475.67,206.43,269.24,43.4,97.0,281,276,0,System Idle Process(918.4%),afwServ.exe(96.0%),python.exe(87.3%),msedgewebview2.exe(4.3%),chrome.exe(3.2%),explorer.exe(3.0%),False,0,0,0
2026-01-15 16:01:55,19.8,3.2,16.0,80.2,0.0,0.0,0.0,7.71,6.58,1.13,85.4,475.67,206.43,269.24,43.4,97.0,280,275,0,System Idle Process(906.3%),afwServ.exe(100.8%),python.exe(89.9%),msedgewebview2.exe(4.3%),chrome.exe(3.3%),explorer.exe(3.0%),False,0,0,0
2026-01-15 16:02:05,18.8,3.4,14.8,81.2,0.15,0.03,0.01,7.71,6.6,1.11,85.6,475.67,206.43,269.24,43.4,97.0,280,275,0,System Idle Process(916.6%),afwServ.exe(97.7%),python.exe(89.7%),msedgewebview2.exe(4.3%),chrome.exe(3.3%),explorer.exe(3.0%),False,0,0,0
